tipo,id,campo,antes,depois,motivo
normalizacao_valor,sp_artesp_115_l19_viarondon_castilho_,eixos_5_brl,26.0,26.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_115_l19_viarondon_castilho_,eixos_6_brl,31.2,31.20,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_115_l19_viarondon_castilho_,eixos_7_brl,36.4,36.40,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_115_l19_viarondon_castilho_,eixos_8_brl,41.6,41.60,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_115_l19_viarondon_castilho_,eixos_9_brl,46.8,46.80,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_116_l19_viarondon_castilho_,valor_base_categoria1_brl,5.2,5.20,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_116_l19_viarondon_castilho_,valor_original_categoria1_brl,5.2,5.20,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_116_l19_viarondon_castilho_,eixos_2_brl,10.4,10.40,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_116_l19_viarondon_castilho_,eixos_3_brl,15.6,15.60,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_116_l19_viarondon_castilho_,eixos_4_brl,20.8,20.80,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_116_l19_viarondon_castilho_,eixos_5_brl,26.0,26.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_116_l19_viarondon_castilho_,eixos_6_brl,31.2,31.20,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_116_l19_viarondon_castilho_,eixos_7_brl,36.4,36.40,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_116_l19_viarondon_castilho_,eixos_8_brl,41.6,41.60,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_116_l19_viarondon_castilho_,eixos_9_brl,46.8,46.80,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_117_l19_viarondon_glicerio_,valor_base_categoria1_brl,10.6,10.60,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_117_l19_viarondon_glicerio_,valor_original_categoria1_brl,10.6,10.60,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_117_l19_viarondon_glicerio_,eixos_2_brl,21.2,21.20,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_117_l19_viarondon_glicerio_,eixos_3_brl,31.8,31.80,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_117_l19_viarondon_glicerio_,eixos_4_brl,42.4,42.40,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_117_l19_viarondon_glicerio_,eixos_5_brl,53.0,53.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_117_l19_viarondon_glicerio_,eixos_6_brl,63.6,63.60,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_117_l19_viarondon_glicerio_,eixos_7_brl,74.2,74.20,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_117_l19_viarondon_glicerio_,eixos_8_brl,84.8,84.80,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_117_l19_viarondon_glicerio_,eixos_9_brl,95.4,95.40,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_118_l19_viarondon_glicerio_,valor_base_categoria1_brl,10.6,10.60,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_118_l19_viarondon_glicerio_,valor_original_categoria1_brl,10.6,10.60,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_118_l19_viarondon_glicerio_,eixos_2_brl,21.2,21.20,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_118_l19_viarondon_glicerio_,eixos_3_brl,31.8,31.80,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_118_l19_viarondon_glicerio_,eixos_4_brl,42.4,42.40,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_118_l19_viarondon_glicerio_,eixos_5_brl,53.0,53.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_118_l19_viarondon_glicerio_,eixos_6_brl,63.6,63.60,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_118_l19_viarondon_glicerio_,eixos_7_brl,74.2,74.20,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_118_l19_viarondon_glicerio_,eixos_8_brl,84.8,84.80,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_118_l19_viarondon_glicerio_,eixos_9_brl,95.4,95.40,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_119_l19_viarondon_guaracai_,valor_base_categoria1_brl,7.0,7.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_119_l19_viarondon_guaracai_,valor_original_categoria1_brl,7.0,7.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_119_l19_viarondon_guaracai_,eixos_2_brl,14.0,14.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_119_l19_viarondon_guaracai_,eixos_3_brl,21.0,21.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_119_l19_viarondon_guaracai_,eixos_4_brl,28.0,28.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_119_l19_viarondon_guaracai_,eixos_5_brl,35.0,35.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_119_l19_viarondon_guaracai_,eixos_6_brl,42.0,42.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_119_l19_viarondon_guaracai_,eixos_7_brl,49.0,49.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_119_l19_viarondon_guaracai_,eixos_8_brl,56.0,56.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_119_l19_viarondon_guaracai_,eixos_9_brl,63.0,63.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_120_l19_viarondon_guaracai_,valor_base_categoria1_brl,7.0,7.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_120_l19_viarondon_guaracai_,valor_original_categoria1_brl,7.0,7.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_120_l19_viarondon_guaracai_,eixos_2_brl,14.0,14.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_120_l19_viarondon_guaracai_,eixos_3_brl,21.0,21.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_120_l19_viarondon_guaracai_,eixos_4_brl,28.0,28.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_120_l19_viarondon_guaracai_,eixos_5_brl,35.0,35.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_120_l19_viarondon_guaracai_,eixos_6_brl,42.0,42.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_120_l19_viarondon_guaracai_,eixos_7_brl,49.0,49.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_120_l19_viarondon_guaracai_,eixos_8_brl,56.0,56.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_120_l19_viarondon_guaracai_,eixos_9_brl,63.0,63.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_121_l19_viarondon_lavinia_,valor_base_categoria1_brl,7.2,7.20,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_121_l19_viarondon_lavinia_,valor_original_categoria1_brl,7.2,7.20,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_121_l19_viarondon_lavinia_,eixos_2_brl,14.4,14.40,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_121_l19_viarondon_lavinia_,eixos_3_brl,21.6,21.60,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_121_l19_viarondon_lavinia_,eixos_4_brl,28.8,28.80,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_121_l19_viarondon_lavinia_,eixos_5_brl,36.0,36.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_121_l19_viarondon_lavinia_,eixos_6_brl,43.2,43.20,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_121_l19_viarondon_lavinia_,eixos_7_brl,50.4,50.40,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_121_l19_viarondon_lavinia_,eixos_8_brl,57.6,57.60,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_121_l19_viarondon_lavinia_,eixos_9_brl,64.8,64.80,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_122_l19_viarondon_lavinia_,valor_base_categoria1_brl,7.2,7.20,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_122_l19_viarondon_lavinia_,valor_original_categoria1_brl,7.2,7.20,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_122_l19_viarondon_lavinia_,eixos_2_brl,14.4,14.40,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_122_l19_viarondon_lavinia_,eixos_3_brl,21.6,21.60,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_122_l19_viarondon_lavinia_,eixos_4_brl,28.8,28.80,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_122_l19_viarondon_lavinia_,eixos_5_brl,36.0,36.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_122_l19_viarondon_lavinia_,eixos_6_brl,43.2,43.20,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_122_l19_viarondon_lavinia_,eixos_7_brl,50.4,50.40,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_122_l19_viarondon_lavinia_,eixos_8_brl,57.6,57.60,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_122_l19_viarondon_lavinia_,eixos_9_brl,64.8,64.80,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_123_l19_viarondon_pirajui_,valor_base_categoria1_brl,8.0,8.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_123_l19_viarondon_pirajui_,valor_original_categoria1_brl,8.0,8.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_123_l19_viarondon_pirajui_,eixos_2_brl,16.0,16.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_123_l19_viarondon_pirajui_,eixos_3_brl,24.0,24.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_123_l19_viarondon_pirajui_,eixos_4_brl,32.0,32.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_123_l19_viarondon_pirajui_,eixos_5_brl,40.0,40.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_123_l19_viarondon_pirajui_,eixos_6_brl,48.0,48.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_123_l19_viarondon_pirajui_,eixos_7_brl,56.0,56.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_123_l19_viarondon_pirajui_,eixos_8_brl,64.0,64.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_123_l19_viarondon_pirajui_,eixos_9_brl,72.0,72.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_124_l19_viarondon_pirajui_,valor_base_categoria1_brl,8.0,8.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,sp_artesp_124_l19_viarondon_pirajui_,valor_original_categoria1_brl,8.0,8.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
